sentence,label,finma-7b-nlp,fingpt-mt_llama2-7b_lora,fingpt-sentiment_llama2-13b_lora,deepseek,openai
Operating profit rose to EUR 26.7 mn from EUR 14.9 mn in the corresponding period in 2006 .,positive, positive, negative,$}}%$}}%,positive,Positive
Operating profit rose to EUR 27.8 mn from EUR 17.5 mn in 2008 .,positive,10.3, neutral,$}}%$}}%,positive,Positive
Operating profit rose to EUR 3.2 mn from EUR 1.0 mn in the corresponding period in 2008 .,positive,2.2, neutral,$}}%$}}%,positive,Positive
Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,positive, positive, neutral,$}}%$}}%,positive,Positive
Operating profit rose to EUR 4.7 mn from EUR 4.6 mn .,positive, positive, neutral,$}}%$}}%,positive,Positive
Operating profit rose to EUR 9.2 mn from EUR 6.8 mn in the corresponding period in 2007 .,positive, positive, neutral,$}}%$}}%,positive,Positive
Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .,positive, positive, neutral,$}}%$}}%,positive,Positive
"Operating profit surged to EUR21m from EUR106 ,000 .",positive,2100, neutral,$}}%$}}%,positive,Positive
"Operating profit totaled EUR 37,7 mn , up slightly from EUR 37.2 mn in the corresponding period in 2006 .",positive, positive, neutral,$}}%$}}%,positive,Positive
"Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn .",positive, positive, neutral,$}}%$}}%,positive,Positive
"Operating profit was EUR 11.4 mn , up from EUR 7.5 mn .",positive,3.9, neutral,$}}%$}}%,positive,Positive
"Operating profit was EUR 139.7 mn , up 23 % from EUR 113.8 mn .",positive, positive, neutral,$}}%$}}%,positive,Positive
"Order intake grew by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 periods .",positive, positive, neutral,$}}%$}}%,positive,Positive
Orders received grew by 55 % year-on-year to EUR732m .,positive, positive, neutral,$}}%$}}%,positive,Positive
Orion Pharma 's operating profit increased by 42.5 % from 2004 .,positive, positive, neutral,$}}%$}}%,positive,Positive
Passenger volumes rose by 8.4 % in the accounting period .,positive, positive, neutral,$}}%$}}%,positive,Positive
Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,positive, positive, neutral,$}}%$}}%,positive,Positive
Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,positive, positive, neutral,$}}%$}}%,positive,Positive
"Pretax profit rose to EUR 1,019 mn from EUR 1,007 in the corresponding period in 2005 .",positive, positive, negative,$}}%$}}%,positive,Positive
Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .,positive, positive, neutral,$}}%$}}%,positive,Positive
"Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .",positive,232., neutral,$}}%$}}%,positive,Positive
"Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 .",positive, positive, neutral,$}}%$}}%,positive,Positive
"Profit for the period was EUR 5.9 mn , up from EUR 1.3 mn .",positive,4.6, negative,$}}%$}}%,positive,Positive
"Profit for the period was EUR 9.8 mn , up from EUR 6.0 mn in 2004 .",positive, positive, neutral,$}}%$}}%,positive,Positive
Revenue grew 12 percent to (  x20ac ) 3.6 billion ( US$ 4.5 billion ) .,positive, positive, neutral,$}}%$}}%,positive,Positive
"Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday .",positive, positive, neutral,$}}%$}}%,positive,Positive
Revenues at the same time grew 14 percent to 43 million euros .,positive, positive, neutral,$}}%$}}%,positive,Positive
"Sales in Latin America increased by 42 % to EUR 432mn , and a total of 8.7 mn mobile devices were sold in the area , representing an increase of 32 % from the corresponding period in 2009 .",positive, positive, neutral,$}}%$}}%,positive,Positive
Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn .,positive,0.3, neutral,$}}%$}}%,positive,Positive
"Satama 's net profit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 .",positive, positive, neutral,$}}%$}}%,positive,Positive
"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year .",positive, positive, neutral,$}}%$}}%,positive,Positive
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters .",positive, positive, neutral,$}}%$}}%,positive,Positive
That would be an increase from estimated sales of 117 million last year .,positive,1170, neutral,$}}%$}}%,positive,Positive
"The chain posted sales of 298 million euros for full 2005 , a rise of 19.5 percent , year-on-year .",positive, positive, neutral,$}}%$}}%,positive,Positive
The company expects its net sales in 2008 to increase 5-10 % from 2007 .,positive, positive, neutral,$}}%$}}%,positive,Positive
"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",positive, positive, neutral,$}}%$}}%,positive,Positive
The EPS outlook was increased by 5.6 pct for 2007 and 7.0 pct for 2008 .,positive, positive, neutral,$}}%$}}%,positive,Positive
"The fair value of the investment properties totaled EUR 2,534.9 mn , up from EUR 2,455.1 mn in 2006 .",positive, positive, neutral,$}}%$}}%,positive,Positive
"The Finnish government announced Wednesday that it sold a 32 percent stake in chemicals and fertilizer group Kemira Oyj for (  x20ac ) 655.6 million ( $ 890US million ) , sending the company 's share price up 6 percent .",positive, positive, negative,$}}%$}}%,positive,Positive
"The Helsinki-based company , which also owns the Salomon , Atomic and Suunto brands , said net profit rose 15 percent in the three months through Dec. 31 to (  x20ac ) 47 million ( $ 61US million ) , from (  x20ac ) 40.8 million a year earlier .",positive, positive, negative,$}}%$}}%,positive,Positive
The operating profit for Grain Trading increased to EUR 2.0 mn from EUR 1.4 mn in 2005 .,positive, positive, neutral,$}}%$}}%,positive,Positive
The stock rose for a second day on Wednesday bringing its two-day rise to GBX12 .0 or 2.0 % .,positive, positive, neutral,$}}%$}}%,positive,Positive
The stock rose for a third day on Tuesday bringing its three-day rise to GBX10 .50 or 1.8 % .,positive, positive, neutral,$}}%$}}%,positive,Positive
The transactions would increase earnings per share in the first quarter by some EUR0 .28 .,positive, positive, neutral,$}}%$}}%,positive,Positive
Total operating revenue grew by 27.6 % year-on-year to EUR61m .,positive, positive, neutral,$}}%$}}%,positive,Positive
Vacon 's cash flow from operations grew to EUR 37.1 mn from EUR 21.9 mn a year ago .,positive,15.2, neutral,$}}%$}}%,positive,Positive
"`` BasWare 's product sales grew strongly in the financial period , by 24 percent .",positive, positive, neutral,$}}%$}}%,positive,Positive
1 February 2011 - Finnish textile and clothing company Marimekko Oyj HEL : MMO1V said today its preliminary operating profit grew to EUR8 .2 m in 2010 from EUR6 .3 m in 2009 .,positive, positive, negative,$}}%$}}%,positive,Positive
Affecto expects its net sales for the whole 2010 to increase from the 2009 level when they reached EUR 103 million .,positive, positive, neutral,$}}%$}}%,positive,Positive
Cash flow from operations rose to EUR 52.7 mn from EUR 15.6 mn in 2007 .,positive,37.1, neutral,$}}%$}}%,positive,Positive
Commission income rose by 25.7 % to EUR 16.1 mn from EUR 12.8 mn in 2004 .,positive, positive, neutral,$}}%$}}%,positive,Positive
"Earnings per share for January-June 2010 were EUR0 .30 , an increase of 20 % year-on-year EUR0 .25 .",positive, positive, neutral,$}}%$}}%,positive,Positive
Earnings per share EPS rose to EUR 0.11 from EUR 0.03 .,positive, positive, neutral,$}}%$}}%,positive,Positive
"Elisa said mobile subscriptions grew 7 percent during 2007 , mainly because of customers adopting so-called third generation mobile technology .",positive, positive, neutral,$}}%$}}%,positive,Positive
"EPS for the quarter came in at 0.36 eur , up from 0.33 eur a year ago and ahead of forecast of 0.33 eur .",positive, positive, neutral,$}}%$}}%,positive,Positive
EPS grew to 0.04 eur from 0.02 eur .,positive, positive, neutral,$}}%$}}%,positive,Positive
Exports grew 16.5 percent to 19.1 million liters .,positive, positive, neutral,$}}%$}}%,positive,Positive
"Finnish investment group Panostaja Oyj said its net profit went up to 8.6 mln euro $ 11.4 mln in fiscal 2005-06 , ended October 31 , 2006 , from 2.8 mln euro $ 3.7 mln in the same period of fiscal 2004-05 .",positive,6.8, neutral,$}}%$}}%,positive,Positive
Finnish metal components supplier Componenta Oyj said its net profit went up to 3.5 mln euro $ 4.5 mln in 2006 from 2.2 mln euro $ 2.8 mln in 2005 .,positive,1.3, negative,$}}%$}}%,positive,Positive
"Finnish silicon wafer technology company Okmetic Oyj OMX Helsinki : OKM1V reported on Thursday 30 October an operating profit of EUR7 .4 m for January-September 2008 , up from EUR6 .1 m in the corresponding period in 2007 .",positive, positive, negative,$}}%$}}%,positive,Positive
"Fiskars Brands report net sales of EUR 145.8 mn , up from EUR 138.4 mn .",positive, positive, neutral,$}}%$}}%,positive,Positive
"However , the proportion of the paid standing orders grew in 2009 .",positive, positive, neutral,$}}%$}}%,positive,Positive
"In January-September 2007 , the group 's net sales from continuing operations rose to EUR 213.1 mn from EUR 172.6 mn in the corresponding period in 2006 .",positive, positive, negative,$}}%$}}%,positive,Positive
"In July-September 2008 , YIT 's net sales increased to EUR 970.8 mn , compared to EUR 906.8 mn in the corresponding period in 2007 .",positive,74.0, negative,$}}%$}}%,positive,Positive
"In the reporting period , net sales rose by 8 % year-on-year to EUR64 .3 m , due to the business acquisitions realized during the first half of 2008-09 , the effect of which was EUR10 .9 m in the review period .",positive, positive, negative,$}}%$}}%,positive,Positive
"In the reporting period , the company 's operating profit grew by 43.2 % to EUR 6 million .",positive, positive, neutral,$}}%$}}%,positive,Positive
Last year 's net sales rose to EUR 68.3 million from EUR 62.2 million .,positive, positive, neutral,$}}%$}}%,positive,Positive
"Last year the company raised its turnover to approximately 7 million litas EUR 2 mln , from 6.1 million litas in 2004 .",positive, positive, neutral,$}}%$}}%,positive,Positive
Marimekko Group 's full-year net sales are estimated to increase by about 10 % .,positive, positive, neutral,$}}%$}}%,positive,Positive
Net sales surged by 30 % to EUR 36 million .,positive, positive, neutral,$}}%$}}%,positive,Positive
"Nevertheless , its market share rose to 49.14 percent from 48.51 percent a year earlier .",positive, positive, neutral,$}}%$}}%,positive,Positive
"October-December sales were 302 mln eur , or a 25.3 pct increase year on year .",positive, positive, neutral,$}}%$}}%,positive,Positive
"Olvi , which controls a 94 percent stake in Ragutis through A. Le Coq , said in its annual report published earlier this year that the Lithuanian brewery 's sales reached 15.04 million euros last year , a rise of 20.4 percent from 12.49 million euros in 2004 .",positive, positive, negative, positive$}}%,positive,Positive
Olvi expects sales and market share to increase in the first quarter of 2010 .,positive, positive, neutral,$}}%$}}%,positive,Positive
Operating profit increased to EUR 14.0 mn from EUR 4.9 mn in the corresponding period in 2005 .,positive,3.1, neutral,$}}%$}}%,positive,Positive
Operating profit of the Asian plants grew markedly .,positive, positive, neutral,$}}%$}}%,positive,Positive
"Operating profit totaled EUR 825mn , up from EUR 763mn in 2004 .",positive, positive, neutral,$}}%$}}%,positive,Positive
"Operating profit totalled EUR 83.0 mn , up from EUR 23.5 mn year-on-year .",positive,60.5, neutral,$}}%$}}%,positive,Positive
Production capacity will increase from 36 000 to 85 000 tonnes per year and the raw material will continue to be recycled paper and board .,positive, positive, neutral,$}}%$}}%,positive,Positive
Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn .,positive,8.6, neutral,$}}%$}}%,positive,Positive
"Profit per share was EUR 1.03 , up from EUR 0.87 .",positive, positive, negative,$}}%$}}%,positive,Positive
Return on capital employed rose by 4.8 percentage points to 19.6 % .,positive, positive, neutral,$}}%$}}%,positive,Positive
"Revenue from July to September grew 21 percent to EURO 2.3 billion , the Finnish company said Thursday .",positive, positive, neutral,$}}%$}}%,positive,Positive
Revenue grew 1 percent to euro742 .2 million US$ 964 million from euro735 million .,positive, positive, neutral,$}}%$}}%,positive,Neutral
Ruukki 's order book at the end of 2010 was 30 % up year-on-year and 10 % up quarter-on-quarter .,positive, positive, neutral,$}}%$}}%,positive,Positive
Sales in Finland rose by 3.9 % and international growth was 0.7 % .,positive, positive, neutral,$}}%$}}%,positive,Positive
Sales of security and system packaging increased slightly .,positive, positive, neutral,$}}%$}}%,positive,Positive
Stora Enso 's third-quarter pre-tax profit doubled to EUR 197mn .,positive, positive, neutral,$}}%$}}%,positive,Positive
